substrate,FishID,pop,sex,habitat_temp,pair,state,subgroup,latitude,accl_order,Date,accl_temp,length,mass,heart_mass,MR_pmol_s,phenotype
LKA,O1R4G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,71,10.4,0.016,34.63758917,CaM
Glucose,O1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,12.4,0.018,43.74704841,CaM
FA,O1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,12.4,0.018,7.042778097,CaM
INH,O1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,12.4,0.018,37.87773348,CaM
LKA,O1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,12.4,0.018,31.3695907,CaM
Glucose,O2G5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,66,8.5,0.007,32.31629168,CaM
FA,O2G5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,66,8.5,0.007,21.54864792,CaM
LKA,O2G5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,66,8.5,0.007,13.20237674,CaM
INH,O2G5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,66,8.5,0.007,NA,CaM
Glucose,O2O3G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,62,7.6,NA,32.67388021,CaM
FA,O2O3G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,62,7.6,NA,11.09389209,CaM
LKA,O2O3G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,62,7.6,NA,17.57600901,CaM
INH,O2O3G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,62,7.6,NA,NA,CaM
Glucose,O2O3G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,67,8.7,0.013,31.60479143,CaM
FA,O2O3G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,67,8.7,0.013,47.93646415,CaM
INH,O2O3G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,67,8.7,0.013,22.41997947,CaM
LKA,O2O3G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,67,8.7,0.013,24.47879073,CaM
Glucose,O2P3O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,76,14.2,0.021,64.98350836,CaM
INH,O2P3O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,76,14.2,0.021,24.42482266,CaM
LKA,O2P3O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,76,14.2,0.021,43.77838059,CaM
FA,O2P3O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,76,14.2,0.021,NA,CaM
Glucose,O2P4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,86,21.9,0.026,68.17590594,CaM
FA,O2P4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,86,21.9,0.026,78.73334658,CaM
INH,O2P4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,86,21.9,0.026,34.6028587,CaM
LKA,O2P4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,86,21.9,0.026,36.66109497,CaM
Glucose,O2R4G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,67,6.2,0.008,19.66228514,CaM
INH,O2R4G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,67,6.2,0.008,22.82937988,CaM
LKA,O2R4G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,67,6.2,0.008,17.15926625,CaM
FA,O2R4G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,67,6.2,0.008,NA,CaM
Glucose,O2R5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,67,9.1,0.009,39.49171636,CaM
FA,O2R5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,67,9.1,0.009,43.19043799,CaM
INH,O2R5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,67,9.1,0.009,21.37463412,CaM
LKA,O2R5R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,67,9.1,0.009,19.45932701,CaM
Glucose,O3G4O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,68,9.8,0.008,21.148506,CaM
FA,O3G4O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,68,9.8,0.008,40.69257288,CaM
INH,O3G4O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,68,9.8,0.008,19.17765013,CaM
LKA,O3G4O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,68,9.8,0.008,20.8670973,CaM
Glucose,O3G5R6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,82,13.4,0.012,83.08785268,CaM
FA,O3G5R6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,82,13.4,0.012,31.74627003,CaM
INH,O3G5R6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,82,13.4,0.012,11.9934885,CaM
LKA,O3G5R6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,82,13.4,0.012,22.30045954,CaM
Glucose,O3O4G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,83,17.2,0.023,48.74238219,CaM
FA,O3O4G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,83,17.2,0.023,32.89584875,CaM
INH,O3O4G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,83,17.2,0.023,46.84318594,CaM
LKA,O3O4G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,83,17.2,0.023,39.13793714,CaM
Glucose,O3O4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,15.5,0.023,47.23646828,CaM
FA,O3O4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,15.5,0.023,69.07093029,CaM
INH,O3O4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,15.5,0.023,36.48875244,CaM
LKA,O3O4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,15.5,0.023,39.18407193,CaM
Glucose,O4G5G6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,14,0.011,52.96615458,CaM
FA,O4G5G6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,14,0.011,27.23261531,CaM
INH,O4G5G6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,14,0.011,9.988462216,CaM
LKA,O4G5G6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,14,0.011,23.53114905,CaM
Glucose,O4O5R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,86,15.5,0.02,61.91235077,CaM
FA,O4O5R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,86,15.5,0.02,47.207017,CaM
INH,O4O5R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,86,15.5,0.02,31.1358075,CaM
LKA,O4O5R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,86,15.5,0.02,39.88696967,CaM
Glucose,P1G2R3,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.2,0.014,52.93929634,CaM
FA,P1G2R3,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.2,0.014,35.10975847,CaM
INH,P1G2R3,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.2,0.014,14.72697659,CaM
LKA,P1G2R3,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.2,0.014,29.01309281,CaM
Glucose,P1G4G5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,81,16,0.014,48.50186563,CaM
FA,P1G4G5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,81,16,0.014,39.04044851,CaM
INH,P1G4G5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,81,16,0.014,15.64751056,CaM
LKA,P1G4G5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,81,16,0.014,28.37847122,CaM
Glucose,P1G4O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.7,0.013,48.35007476,CaM
FA,P1G4O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.7,0.013,31.59791537,CaM
INH,P1G4O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.7,0.013,11.44425871,CaM
LKA,P1G4O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.7,0.013,29.33576979,CaM
Glucose,P1G5O6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,12.2,0.012,44.82732605,CaM
FA,P1G5O6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,12.2,0.012,35.59343637,CaM
INH,P1G5O6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,12.2,0.012,22.06167535,CaM
LKA,P1G5O6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,12.2,0.012,25.59139909,CaM
Glucose,P1G5P6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,16.5,0.024,58.97505928,CaM
FA,P1G5P6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,16.5,0.024,64.3444067,CaM
INH,P1G5P6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,16.5,0.024,58.36989093,CaM
LKA,P1G5P6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,16.5,0.024,35.21763449,CaM
Glucose,P1O3R4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,87,15.9,0.019,90.38115627,CaM
FA,P1O3R4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,87,15.9,0.019,41.26871652,CaM
INH,P1O3R4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,87,15.9,0.019,24.82332375,CaM
LKA,P1O3R4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,87,15.9,0.019,46.7821851,CaM
Glucose,P1R3R5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,12.1,0.014,63.30751832,CaM
INH,P1R3R5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,12.1,0.014,24.63707615,CaM
LKA,P1R3R5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,12.1,0.014,37.88975518,CaM
FA,P1R3R5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,12.1,0.014,NA,CaM
Glucose,P1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,81,13.5,0.018,39.8845887,CaM
FA,P1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,81,13.5,0.018,11.28769973,CaM
INH,P1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,81,13.5,0.018,36.70784407,CaM
LKA,P1R4P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,81,13.5,0.018,30.43793111,CaM
Glucose,P2G3P6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,72,9.2,0.012,47.43718975,CaM
FA,P2G3P6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,72,9.2,0.012,26.87287254,CaM
INH,P2G3P6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,72,9.2,0.012,10.45153002,CaM
LKA,P2G3P6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,72,9.2,0.012,11.85598045,CaM
Glucose,P2G3R5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,69,9.4,0.013,31.04050931,CaM
FA,P2G3R5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,69,9.4,0.013,19.66853426,CaM
INH,P2G3R5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,69,9.4,0.013,29.43462243,CaM
LKA,P2G3R5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,69,9.4,0.013,25.12573791,CaM
Glucose,P2G4P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,70,9.9,0.01,40.41900833,CaM
FA,P2G4P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,70,9.9,0.01,24.22986804,CaM
INH,P2G4P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,70,9.9,0.01,8.507436753,CaM
LKA,P2G4P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,70,9.9,0.01,18.20914163,CaM
Glucose,P2G5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,12.2,0.016,46.81198852,CaM
FA,P2G5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,12.2,0.016,55.77116786,CaM
INH,P2G5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,12.2,0.016,28.6265526,CaM
LKA,P2G5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,81,12.2,0.016,28.08552915,CaM
Glucose,P2O4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,10.8,0.009,46.21561771,CaM
FA,P2O4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,10.8,0.009,25.13403136,CaM
INH,P2O4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,10.8,0.009,12.89584516,CaM
LKA,P2O4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,10.8,0.009,22.78629037,CaM
Glucose,P2R4G5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.8,0.013,40.86334983,CaM
FA,P2R4G5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.8,0.013,32.67528473,CaM
INH,P2R4G5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.8,0.013,26.64345124,CaM
LKA,P2R4G5,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.8,0.013,33.99211324,CaM
Glucose,P3O4R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,72,11.6,0.017,53.66425397,CaM
FA,P3O4R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,72,11.6,0.017,64.11222731,CaM
INH,P3O4R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,72,11.6,0.017,32.90265447,CaM
LKA,P3O4R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,72,11.6,0.017,34.31766227,CaM
Glucose,P3O5O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,9.6,0.012,38.44702853,CaM
FA,P3O5O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,9.6,0.012,22.00539783,CaM
LKA,P3O5O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,9.6,0.012,22.85620313,CaM
INH,P3O5O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,9.6,0.012,NA,CaM
Glucose,P3O5R6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,8.4,0.015,49.38331042,CaM
FA,P3O5R6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,8.4,0.015,26.00922165,CaM
INH,P3O5R6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,8.4,0.015,18.41648007,CaM
LKA,P3O5R6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,66,8.4,0.015,29.8106465,CaM
Glucose,P3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,9.3,0.011,41.99733439,CaM
FA,P3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,9.3,0.011,29.59821897,CaM
INH,P3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,9.3,0.011,17.54664565,CaM
LKA,P3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,71,9.3,0.011,24.10588896,CaM
Glucose,P3R4R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,13.2,0.016,59.45817493,CaM
FA,P3R4R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,13.2,0.016,49.74749578,CaM
INH,P3R4R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,13.2,0.016,24.63063138,CaM
LKA,P3R4R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,13.2,0.016,38.68243517,CaM
Glucose,R1G2P4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,70,9.7,0.012,45.30001888,CaM
FA,R1G2P4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,70,9.7,0.012,16.34162483,CaM
INH,R1G2P4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,70,9.7,0.012,19.38482602,CaM
LKA,R1G2P4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,70,9.7,0.012,32.80001933,CaM
Glucose,R1G2R5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,75,9.1,0.017,54.04370008,CaM
FA,R1G2R5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,75,9.1,0.017,12.17153062,CaM
INH,R1G2R5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,75,9.1,0.017,59.62911778,CaM
LKA,R1G2R5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,75,9.1,0.017,30.62635919,CaM
Glucose,R1G3O5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,75,11.6,0.019,39.50110782,CaM
INH,R1G3O5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,75,11.6,0.019,27.21944246,CaM
LKA,R1G3O5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,75,11.6,0.019,29.06763149,CaM
FA,R1G3O5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,75,11.6,0.019,NA,CaM
Glucose,R1G3R5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.2,0.013,50.63701338,CaM
FA,R1G3R5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.2,0.013,37.712644,CaM
INH,R1G3R5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.2,0.013,23.87824103,CaM
LKA,R1G3R5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,79,12.2,0.013,40.56535257,CaM
Glucose,R1O2O5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,69,8.7,0.008,33.28371142,CaM
FA,R1O2O5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,69,8.7,0.008,22.98948566,CaM
INH,R1O2O5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,69,8.7,0.008,5.348967167,CaM
LKA,R1O2O5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,69,8.7,0.008,11.61643373,CaM
Glucose,R1O2P4,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,87,16.8,0.018,41.81210892,CaM
FA,R1O2P4,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,87,16.8,0.018,40.21233772,CaM
INH,R1O2P4,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,87,16.8,0.018,31.54410793,CaM
LKA,R1O2P4,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,87,16.8,0.018,39.1807272,CaM
Glucose,R1O2P5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,61,6.1,0.019,42.32233098,CaM
FA,R1O2P5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,61,6.1,0.019,21.57938912,CaM
INH,R1O2P5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,61,6.1,0.019,14.47020963,CaM
LKA,R1O2P5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,61,6.1,0.019,23.26825515,CaM
Glucose,R1O2P6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,84,19.1,0.021,84.54722034,CaM
FA,R1O2P6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,84,19.1,0.021,52.56140248,CaM
INH,R1O2P6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,84,19.1,0.021,43.93015278,CaM
LKA,R1O2P6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,84,19.1,0.021,54.07390745,CaM
Glucose,R1O2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,79,13.6,0.012,41.85769793,CaM
FA,R1O2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,79,13.6,0.012,25.92502369,CaM
INH,R1O2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,79,13.6,0.012,10.4527518,CaM
LKA,R1O2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,79,13.6,0.012,23.98144704,CaM
Glucose,R1P2O5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,80,13.9,0.017,85.82417121,CaM
FA,R1P2O5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,80,13.9,0.017,54.08256851,CaM
INH,R1P2O5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,80,13.9,0.017,26.84653927,CaM
LKA,R1P2O5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,80,13.9,0.017,43.79276956,CaM
Glucose,R1P2R3,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,71,9.2,0.01,35.8057987,CaM
INH,R1P2R3,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,71,9.2,0.01,25.87876936,CaM
LKA,R1P2R3,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,71,9.2,0.01,23.64707501,CaM
FA,R1P2R3,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,71,9.2,0.01,NA,CaM
Glucose,R1P2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,11.3,0.017,68.99846128,CaM
FA,R1P2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,11.3,0.017,41.46478765,CaM
INH,R1P2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,11.3,0.017,29.67394833,CaM
LKA,R1P2R5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,11.3,0.017,43.20054725,CaM
Glucose,R1P3O4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,12.3,0.015,55.88286559,CaM
FA,R1P3O4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,12.3,0.015,15.89306492,CaM
INH,R1P3O4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,12.3,0.015,3.854334246,CaM
LKA,R1P3O4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,12.3,0.015,24.49742681,CaM
Glucose,R1P4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,6.5,0.034,42.13524821,CaM
INH,R1P4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,6.5,0.034,25.19911552,CaM
LKA,R1P4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,6.5,0.034,41.13800563,CaM
FA,R1P4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,6.5,0.034,NA,CaM
Glucose,R1R2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,72,10.4,0.019,57.60437242,CaM
FA,R1R2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,72,10.4,0.019,38.23355071,CaM
INH,R1R2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,72,10.4,0.019,45.39867558,CaM
LKA,R1R2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,72,10.4,0.019,35.22015794,CaM
Glucose,R1R2R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,70,9.4,0.01,42.71285358,CaM
FA,R1R2R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,70,9.4,0.01,11.12215167,CaM
INH,R1R2R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,70,9.4,0.01,17.76778393,CaM
LKA,R1R2R6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,70,9.4,0.01,32.13833918,CaM
Glucose,R1R3G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,76,10.7,0.011,40.09142754,CaM
FA,R1R3G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,76,10.7,0.011,34.60974988,CaM
INH,R1R3G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,76,10.7,0.011,18.60311802,CaM
