substrate,FishID,pop,sex,Date,Temp,length,mass,heart_mass,MR_pmol_s,phenotype,aug2018_temp,tenyr_mean_temp,pair,state,mt_haplotype,temp_var,latitude,accl_order
Glucose,O1G2G6,PEAME,M,8/7/19,12,64,6.6,0.007,30.53422785,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P3G5O6,PENME,F,8/7/19,12,69,7.7,0.017,31.36471421,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,R3R5O6,PENME,F,8/7/19,12,80,11.9,0.02,37.5617468,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G1G3O6,RVMA,M,8/7/19,12,73,10.2,0.014,32.31274194,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G3R4O5,DIME,M,8/7/19,12,81,11.5,0.02,44.94308615,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O3G5P6,EHMA,M,8/7/19,12,71,8.2,0.009,30.85611922,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,O1O3O6,PENME,M,8/7/19,12,79,11.5,0.014,40.63009972,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G2G5P6,OCME,M,8/8/19,12,65,6.3,0.006,23.08695619,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,O3O5R6,DIME,M,8/8/19,12,77,7.9,0.012,34.10590945,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,P1P2G6,PEAME,F,8/8/19,12,78,12.5,0.022,42.21857506,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,R1P4O6,EHMA,M,8/8/19,12,70,8.8,0.014,26.96496635,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,R1R2R3,RVMA,M,8/8/19,12,72,9.6,0.01,28.36903081,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1O3R5,PENME,M,8/8/19,12,66,7,0.01,33.78028109,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G4G5P6,RVMA,M,8/8/19,12,80,12.6,0.015,40.64306328,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,O2P3G5,EHMA,M,8/8/19,12,73,8.9,0.015,25.84300084,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,P1R2R3,RVMA,F,8/8/19,12,75,10.9,0.013,32.44438809,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1G2R5,EHMA,F,8/8/19,12,83,16.7,0.025,47.65715836,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,P2O4G6,EHMA,M,8/8/19,12,61,5.3,0.008,24.89858781,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1R2R5,OCME,F,8/8/19,12,77,12.3,0.02,48.72907948,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G2G5G6,EHMA,F,8/8/19,12,73,9.8,0.014,34.30113172,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,R1R4O5,EHMA,F,8/8/19,12,72,8,0.02,33.24745367,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1R3G4,DIME,M,8/8/19,12,67,6.8,0.011,19.46974679,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,R1O3R6,DIME,F,8/8/19,12,84,12.5,0.021,37.49632717,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,P1P4G5,EHMA,M,8/8/19,12,69,7.7,0.012,44.90418591,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,O1G4G6,EHMA,F,8/8/19,12,65,6.7,0.013,28.47333989,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,O1G3G5,OCME,M,8/8/19,12,65,8,0.008,29.20884329,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1R2G4,EHMA,F,8/8/19,12,60,4.9,0.007,23.79623648,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1G2G6,NOC,M,6/25/19,12,67,9.3,0.009,26.31644339,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G1G2G6,NOC,M,6/25/19,12,67,9.3,0.009,33.96387695,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G1G2G6,NOC,M,6/25/19,12,67,9.3,0.009,19.3604049,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G1G2G6,NOC,M,6/25/19,12,67,9.3,0.009,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,G1O2R4,SOC,M,6/7/19,12,78,14.5,0.023,52.64704229,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G1O2R4,SOC,M,6/7/19,12,78,14.5,0.023,19.5711885,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G1O2R4,SOC,M,6/7/19,12,78,14.5,0.023,31.59565901,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G1O2R4,SOC,M,6/7/19,12,78,14.5,0.023,39.06056545,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G1O3R6,SOC,M,6/28/19,28,74,13.1,0.009,56.51355788,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,G1O3R6,SOC,M,6/28/19,28,74,13.1,0.009,40.76990252,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,G1O3R6,SOC,M,6/28/19,28,74,13.1,0.009,24.38293768,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,G1O3R6,SOC,M,6/28/19,28,74,13.1,0.009,30.88321791,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,G1O5P6,OCE,M,6/26/19,28,84,16.3,0.017,56.95904086,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,G1O5P6,OCE,M,6/26/19,28,84,16.3,0.017,37.12319878,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,G1O5P6,OCE,M,6/26/19,28,84,16.3,0.017,19.79227346,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,G1O5P6,OCE,M,6/26/19,28,84,16.3,0.017,37.44512833,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,G1P3P5,SOC,F,6/24/19,12,80,19.9,0.026,80.61011742,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G1P3P5,SOC,F,6/24/19,12,80,19.9,0.026,43.9238756,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G1P3P5,SOC,F,6/24/19,12,80,19.9,0.026,43.5447507,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G1P3P5,SOC,F,6/24/19,12,80,19.9,0.026,38.75840208,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G1R2P5,NOC,M,6/28/19,28,71,8,0.007,41.97886674,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,G1R2P5,NOC,M,6/28/19,28,71,8,0.007,34.09264669,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,G1R2P5,NOC,M,6/28/19,28,71,8,0.007,12.4385951,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,G1R2P5,NOC,M,6/28/19,28,71,8,0.007,19.66127361,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,G1R2R6,SOC,M,6/28/19,28,75,9.2,0.011,44.14254648,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,G1R2R6,SOC,M,6/28/19,28,75,9.2,0.011,35.65513314,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,G1R2R6,SOC,M,6/28/19,28,75,9.2,0.011,20.4485671,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,G1R2R6,SOC,M,6/28/19,28,75,9.2,0.011,22.61562594,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,G1R3G5,SOC,M,6/26/19,28,77,11.1,0.01,48.82042132,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,G1R3G5,SOC,M,6/26/19,28,77,11.1,0.01,33.04426655,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,G1R3G5,SOC,M,6/26/19,28,77,11.1,0.01,15.29595671,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,G1R3G5,SOC,M,6/26/19,28,77,11.1,0.01,32.44936637,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,G1R4O6,SOC,M,6/7/19,12,75,13.4,NA,112.5504194,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G1R4O6,SOC,M,6/7/19,12,75,13.4,NA,26.86914761,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G1R4O6,SOC,M,6/7/19,12,75,13.4,NA,30.33147412,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G1R4O6,SOC,M,6/7/19,12,75,13.4,NA,39.19117617,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G1R4P6,OCE,M,6/26/19,28,76,12,0.011,46.78227274,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,G1R4P6,OCE,M,6/26/19,28,76,12,0.011,31.8823504,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,G1R4P6,OCE,M,6/26/19,28,76,12,0.011,19.32346534,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,G1R4P6,OCE,M,6/26/19,28,76,12,0.011,34.16070316,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,G2G3O4,OCE,F,6/25/19,12,91,17.5,0.025,4.606692144,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,G2G3O4,OCE,F,6/25/19,12,91,17.5,0.025,61.03539264,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,G2G3O4,OCE,F,6/25/19,12,91,17.5,0.025,26.9123655,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,G2G3O4,OCE,F,6/25/19,12,91,17.5,0.025,30.95453758,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,G2G3O5,SOC,M,6/24/19,12,70,10.3,0.009,42.11232579,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G2G3O5,SOC,M,6/24/19,12,70,10.3,0.009,23.01519739,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G2G3O5,SOC,M,6/24/19,12,70,10.3,0.009,36.12674193,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G2G3O5,SOC,M,6/24/19,12,70,10.3,0.009,27.69671893,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G2G3R5,NOC,F,6/26/19,28,76,12,0.007,32.23384529,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,G2G3R5,NOC,F,6/26/19,28,76,12,0.007,21.08191473,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,G2G3R5,NOC,F,6/26/19,28,76,12,0.007,7.834364822,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,G2G3R5,NOC,F,6/26/19,28,76,12,0.007,22.6334337,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,G2G4R5,SOC,M,6/24/19,12,83,19.7,0.021,55.11068225,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G2G4R5,SOC,M,6/24/19,12,83,19.7,0.021,65.05816255,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G2G4R5,SOC,M,6/24/19,12,83,19.7,0.021,49.34245087,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G2G4R5,SOC,M,6/24/19,12,83,19.7,0.021,39.99301589,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G2O3O4,NOC,M,6/25/19,12,66,7.5,0.012,33.67424857,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G2O3O4,NOC,M,6/25/19,12,66,7.5,0.012,56.03719877,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G2O3O4,NOC,M,6/25/19,12,66,7.5,0.012,24.4934672,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G2O3O4,NOC,M,6/25/19,12,66,7.5,0.012,23.45836108,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,G2O3P5,NOC,M,6/25/19,12,80,12.5,0.014,31.58232636,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G2O3P5,NOC,M,6/25/19,12,80,12.5,0.014,57.62368696,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G2O3P5,NOC,M,6/25/19,12,80,12.5,0.014,25.0959577,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G2O3P5,NOC,M,6/25/19,12,80,12.5,0.014,29.93386529,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,G2O3R5,SOC,F,6/28/19,28,76,11.3,0.01,44.44686338,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,G2O3R5,SOC,F,6/28/19,28,76,11.3,0.01,26.92757691,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,G2O3R5,SOC,F,6/28/19,28,76,11.3,0.01,14.41492402,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,G2O3R5,SOC,F,6/28/19,28,76,11.3,0.01,20.38017308,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,G2P3O6,SOC,F,6/25/19,12,74,10.3,0.01,33.47203344,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G2P3O6,SOC,F,6/25/19,12,74,10.3,0.01,13.75888003,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G2P3O6,SOC,F,6/25/19,12,74,10.3,0.01,20.70727897,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G2P3O6,SOC,F,6/25/19,12,74,10.3,0.01,23.03942323,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G2P3P4P6,OCE,M,6/25/19,12,83,19.9,0.019,51.98760999,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,G2P3P4P6,OCE,M,6/25/19,12,83,19.9,0.019,103.5024348,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,G2P3P4P6,OCE,M,6/25/19,12,83,19.9,0.019,13.59244284,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,G2P3P4P6,OCE,M,6/25/19,12,83,19.9,0.019,30.08683754,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,G2P3R6,OCE,M,6/27/19,28,80,14.4,0.015,45.17569267,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,G2P3R6,OCE,M,6/27/19,28,80,14.4,0.015,22.75195844,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,G2P3R6,OCE,M,6/27/19,28,80,14.4,0.015,10.85929733,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,G2P3R6,OCE,M,6/27/19,28,80,14.4,0.015,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,G2P4G5,SOC,F,6/26/19,28,85,15.1,0.014,61.53887724,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,G2P4G5,SOC,F,6/26/19,28,85,15.1,0.014,42.56742616,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,G2P4G5,SOC,F,6/26/19,28,85,15.1,0.014,25.24571469,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,G2P4G5,SOC,F,6/26/19,28,85,15.1,0.014,40.48079483,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,G2P4R6,OCE,F,6/24/19,12,74,9.7,0.011,35.79672475,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,G2P4R6,OCE,F,6/24/19,12,74,9.7,0.011,11.00120395,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,G2P4R6,OCE,F,6/24/19,12,74,9.7,0.011,27.03433497,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,G2P4R6,OCE,F,6/24/19,12,74,9.7,0.011,21.6107569,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,G2R4P5,NOC,F,6/7/19,12,67,8.8,0.012,34.03409741,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G2R4P5,NOC,F,6/7/19,12,67,8.8,0.012,12.86026963,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G2R4P5,NOC,F,6/7/19,12,67,8.8,0.012,8.833151731,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G2R4P5,NOC,F,6/7/19,12,67,8.8,0.012,22.8099716,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,G2R4P6,OCE,M,6/7/19,12,85,17.5,0.031,49.97380441,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,G2R4P6,OCE,M,6/7/19,12,85,17.5,0.031,27.81507513,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,G2R4P6,OCE,M,6/7/19,12,85,17.5,0.031,35.43498222,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,G2R4P6,OCE,M,6/7/19,12,85,17.5,0.031,43.63829538,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,G3G4R5,NOC,M,6/25/19,12,58,4.6,0.007,18.23681366,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G3G4R5,NOC,M,6/25/19,12,58,4.6,0.007,36.48945859,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G3G4R5,NOC,M,6/25/19,12,58,4.6,0.007,15.797371,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G3G4R5,NOC,M,6/25/19,12,58,4.6,0.007,17.13275513,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,G3O4G6,SOC,F,6/25/19,12,64,7.6,0.011,24.53293826,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,G3O4G6,SOC,F,6/25/19,12,64,7.6,0.011,40.01276452,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,G3O4G6,SOC,F,6/25/19,12,64,7.6,0.011,16.78953616,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,G3O4G6,SOC,F,6/25/19,12,64,7.6,0.011,13.99019863,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,G3P4O5,OCE,M,6/24/19,12,93,18.4,0.025,59.95550335,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,G3P4O5,OCE,M,6/24/19,12,93,18.4,0.025,57.14045469,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,G3P4O5,OCE,M,6/24/19,12,93,18.4,0.025,36.58846118,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,G3P4O5,OCE,M,6/24/19,12,93,18.4,0.025,32.22987967,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,G4G5R6,NOC,M,6/26/19,28,81,13.2,0.011,41.16192716,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,G4G5R6,NOC,M,6/26/19,28,81,13.2,0.011,34.20187529,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,G4G5R6,NOC,M,6/26/19,28,81,13.2,0.011,9.555873606,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,G4G5R6,NOC,M,6/26/19,28,81,13.2,0.011,26.55621318,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,G4R5R6,NOC,F,6/24/19,12,77,13.2,0.011,35.79116807,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,G4R5R6,NOC,F,6/24/19,12,77,13.2,0.011,20.47694576,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,G4R5R6,NOC,F,6/24/19,12,77,13.2,0.011,28.73692366,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,G4R5R6,NOC,F,6/24/19,12,77,13.2,0.011,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1G2G5,NOC,M,6/7/19,12,66,7.9,0.01,35.09606679,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O1G2G5,NOC,M,6/7/19,12,66,7.9,0.01,13.54928292,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O1G2G5,NOC,M,6/7/19,12,66,7.9,0.01,14.30799669,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O1G2G5,NOC,M,6/7/19,12,66,7.9,0.01,20.31850748,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1G2O6,OCE,M,6/7/19,12,68,9.5,0.057,89.06390106,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O1G2O6,OCE,M,6/7/19,12,68,9.5,0.057,49.08410592,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O1G2O6,OCE,M,6/7/19,12,68,9.5,0.057,26.77047331,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O1G2O6,OCE,M,6/7/19,12,68,9.5,0.057,62.87840514,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O1G2P3,SOC,M,6/25/19,12,70,10.5,0.012,48.7736061,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,O1G2P3,SOC,M,6/25/19,12,70,10.5,0.012,48.08069465,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,O1G2P3,SOC,M,6/25/19,12,70,10.5,0.012,25.79284032,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,O1G2P3,SOC,M,6/25/19,12,70,10.5,0.012,29.18540881,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,O1G2R5,OCE,F,6/25/19,12,81,14.9,0.016,53.26638074,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O1G2R5,OCE,F,6/25/19,12,81,14.9,0.016,57.69950772,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O1G2R5,OCE,F,6/25/19,12,81,14.9,0.016,33.29290991,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O1G2R5,OCE,F,6/25/19,12,81,14.9,0.016,31.93568117,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O1G3G4,OCE,M,6/25/19,12,81,14.6,0.013,32.25592867,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O1G3G4,OCE,M,6/25/19,12,81,14.6,0.013,50.943343,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O1G3G4,OCE,M,6/25/19,12,81,14.6,0.013,19.55306848,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O1G3G4,OCE,M,6/25/19,12,81,14.6,0.013,27.29371432,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O1G3P6,OCE,M,6/28/19,28,75,12.6,0.013,44.5908687,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O1G3P6,OCE,M,6/28/19,28,75,12.6,0.013,46.08402918,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O1G3P6,OCE,M,6/28/19,28,75,12.6,0.013,29.74082093,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O1G3P6,OCE,M,6/28/19,28,75,12.6,0.013,37.42671858,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,O1O2R5,NOC,F,6/26/19,28,77,11.1,0.014,46.26439482,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,O1O2R5,NOC,F,6/26/19,28,77,11.1,0.014,29.91230365,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,O1O2R5,NOC,F,6/26/19,28,77,11.1,0.014,8.236858092,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,O1O2R5,NOC,F,6/26/19,28,77,11.1,0.014,28.017668,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,O1O3R4,NOC,F,6/27/19,28,70,9.1,0.01,66.77188322,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,O1O3R4,NOC,F,6/27/19,28,70,9.1,0.01,22.35796047,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
